0.0000
0.8720
0.8182
0.7812
0.8119
0.8709
0.8265
0.8336
0.8254
0.8626
0.8728
0.8760
0.8666
0.8765
0.7777
0.0000
0.8753
0.8753
0.8572
0.8721
0.8370
0.8503
0.0000
0.8608
0.1170
0.8523
0.0642
0.6388
0.8114
0.0000
0.8649
0.5522
0.8296
0.7319
0.3521
0.7894
0.8099
0.0000
0.0000
0.8206
0.8720
0.7946
0.7677
0.0000
0.7736
0.8397
0.7686
0.8707
0.6685
0.3743
0.8182
0.8291
0.2613
0.4546
0.0000
0.7048
0.8275
0.8038
0.7413
0.8571
0.0007
0.8755
0.7661
0.8435
0.0038
0.6731
0.8721
0.8759
0.8056
0.8757
0.5051
0.8130
0.8749
0.8296
0.0563
0.8766
0.8138
0.8392
0.8270
0.8482
0.8023
0.8647
0.8556
0.8485
0.8714
0.8437
0.8186
0.8480
0.8146
0.0079
0.8744
0.6716
0.8750
0.8621
0.8746
0.8283
0.8402
0.8688
0.7251
0.7541
0.8311
0.8646
0.8508
0.0000
0.8749
0.8648
0.8504
0.8696
0.8258
0.8090
0.8102
0.7072
0.7973
0.7919
0.4142
0.2492
0.0074
0.8454
0.6025
0.4258
0.0546
0.8515
0.0000
0.8705
0.8623
0.8744
0.8010
0.8098
0.8270
0.8044
0.0000
0.8766
0.8047
0.5457
0.8284
0.8760
0.8752
0.8547
0.7938
0.7894
0.8651
0.8431
0.6598
0.1855
0.7315
0.8556
0.6145
0.0225
0.6068
0.8760
0.8519
0.8069
0.0000
0.8729
0.8583
0.0000
0.8210
0.0000
0.8012
0.8761
0.7337
0.7746
0.4369
0.0078
0.8640
0.7857
0.8000
0.8108
0.8077
0.8546
0.0523
0.8670
0.4840
0.0000
0.8613
0.8529
0.8620
0.8110
0.3430
0.8762
0.8104
0.8440
0.8748
0.8766
0.7470
0.8753
0.8219
0.7729
0.7395
0.8753
0.8275
0.8766
0.8060
0.8441
0.5734
0.8062
0.8496
0.8352
0.6353
0.7993
0.8096
0.8510
0.2332
0.8059
0.8690
0.8570
0.0687
0.8067
0.0001
0.0500
0.8562
0.8601
0.8719
0.8554
0.3911
0.8342
0.0007
0.0000
0.3325
0.8473
0.0125
0.8736
0.1493
0.8165
0.8143
0.0043
0.1680
0.0506
0.7401
0.6736
0.8660
0.8469
0.0000
0.7545
0.8104
0.8140
0.0291
0.8754
0.8008
0.8266
0.8752
0.1690
0.8262
0.8757
0.5856
0.0000
0.8568
0.2908
0.8729
0.8319
0.6141
0.8753
0.0000
0.8692
0.8710
0.8442
0.8714
0.8539
0.2730
0.5548
0.8014
0.8732
0.7431
0.8220
0.8131
0.8450
0.7018
0.8580
0.0000
0.0006
0.8582
0.8683
0.4073
0.8555
0.8118
0.8567
0.8701
0.7549
0.7173
0.0000
0.7618
0.8514
0.7816
0.8486
0.8360
0.8758
0.8375
0.8569
0.8751
0.0000
0.0001
0.8354
0.8658
0.8758
0.8159
0.0161
0.8750
0.1367
0.7676
0.8151
0.7645
0.8757
0.8634
0.8764
0.2590
0.0136
0.8477
0.7616
0.7400
0.8580
0.8592
0.8490
0.8639
0.8474
0.8649
0.8704
0.8228
0.8693
0.8719
0.8064
0.7753
0.8698
0.8693
0.8435
0.6991
0.8529
0.7881
0.8242
0.2879
0.8479
0.8207
0.7049
0.8290
0.5054
0.8694
0.5345
0.8013
0.8729
0.8636
0.8766
0.2785
0.8188
0.8397
0.4632
0.0001
0.0000
0.7024
0.7568
0.7950
0.0000
0.0000
